loan_id,borrower_id,application_date,event_date,days_to_event,event_type,defaulted,loss_given_default,loss_amount,default_probability
L001881,B0620,2024-10-03,2024-12-02,60,maturity,False,0.0,0.0,0.0
L001882,B0621,2024-12-11,2025-03-11,90,maturity,False,0.0,0.0,0.0
L001883,B0621,2023-11-16,2024-01-15,60,maturity,False,0.0,0.0,0.0
L001884,B0622,2024-01-28,2025-01-27,365,maturity,False,0.0,0.0,0.0
L001885,B0623,2023-11-10,2024-01-09,60,maturity,False,0.0,0.0,0.0
L001886,B0623,2023-03-08,2023-04-07,30,maturity,False,0.0,0.0,0.0
L001887,B0623,2023-11-02,2024-01-31,90,maturity,False,0.0,0.0,0.0
L001888,B0623,2024-04-11,2025-04-11,365,maturity,False,0.0,0.0,0.0
L001889,B0623,2024-09-02,2025-09-02,365,maturity,False,0.0,0.0,0.0
L001890,B0624,2024-03-20,2024-05-19,60,maturity,False,0.0,0.0,0.0
L001891,B0624,2023-12-17,2024-06-14,180,maturity,False,0.0,0.0,0.0
L001892,B0624,2024-01-03,2024-03-03,60,maturity,False,0.0,0.0,0.0
L001893,B0625,2024-02-18,2024-03-19,30,maturity,False,0.0,0.0,0.0
L001894,B0625,2023-08-22,2023-10-21,60,maturity,False,0.0,0.0,0.0
L001895,B0626,2023-08-05,2023-09-04,30,maturity,False,0.0,0.0,0.0
L001896,B0626,2024-08-26,2025-08-26,365,maturity,False,0.0,0.0,0.0
L001897,B0627,2023-05-07,2023-08-05,90,maturity,False,0.0,0.0,0.0
L001898,B0627,2024-12-29,2025-01-28,30,maturity,False,0.0,0.0,0.0
L001899,B0628,2024-10-17,2025-01-15,90,maturity,False,0.0,0.0,0.0
L001900,B0628,2024-07-01,2025-07-01,365,maturity,False,0.0,0.0,0.0
L001901,B0628,2023-02-19,2024-02-19,365,maturity,False,0.0,0.0,0.0
L001902,B0628,2023-02-19,2023-03-21,30,maturity,False,0.0,0.0,0.0
L001903,B0629,2023-02-19,2023-03-21,30,maturity,False,0.0,0.0,0.0
L001904,B0630,2024-03-30,2024-09-26,180,maturity,False,0.0,0.0,0.0
L001905,B0630,2023-05-07,2024-05-06,365,maturity,False,0.0,0.0,0.0
L001906,B0630,2023-09-16,2024-03-14,180,maturity,False,0.0,0.0,0.0
L001907,B0630,2024-12-19,2025-02-17,60,maturity,False,0.0,0.0,0.0
L001908,B0631,2024-12-12,2025-01-11,30,maturity,False,0.0,0.0,0.0
L001909,B0631,2023-11-05,2024-05-03,180,maturity,False,0.0,0.0,0.0
L001910,B0632,2024-11-09,2025-11-09,365,maturity,False,0.0,0.0,0.0
L001911,B0633,2024-09-29,2025-09-29,365,maturity,False,0.0,0.0,0.0
L001912,B0633,2024-12-18,2025-02-16,60,maturity,False,0.0,0.0,0.0
L001913,B0633,2024-03-04,2024-04-03,30,maturity,False,0.0,0.0,0.0
L001914,B0634,2024-09-24,2024-10-24,30,maturity,False,0.0,0.0,0.0
L001915,B0634,2023-10-17,2023-11-16,30,maturity,False,0.0,0.0,0.0
L001916,B0634,2023-04-19,2023-10-16,180,maturity,False,0.0,0.0,0.0
L001917,B0634,2023-07-23,2024-07-22,365,maturity,False,0.0,0.0,0.0
L001918,B0634,2023-07-24,2023-10-22,90,maturity,False,0.0,0.0,0.0
L001919,B0635,2023-07-26,2023-10-24,90,maturity,False,0.0,0.0,0.0
L001920,B0635,2024-12-21,2025-06-19,180,maturity,False,0.0,0.0,0.0
L001921,B0635,2023-10-30,2023-12-29,60,maturity,False,0.0,0.0,0.0
L001922,B0635,2023-02-10,2024-02-10,365,maturity,False,0.0,0.0,0.0
L001923,B0635,2024-05-23,2024-07-22,60,maturity,False,0.0,0.0,0.0
L001924,B0636,2023-12-05,2024-02-03,60,maturity,False,0.0,0.0,0.0
L001925,B0636,2023-01-03,2023-02-02,30,maturity,False,0.0,0.0,0.0
L001926,B0636,2024-11-18,2024-12-18,30,maturity,False,0.0,0.0,0.0
L001927,B0636,2023-04-24,2024-04-23,365,maturity,False,0.0,0.0,0.0
L001928,B0637,2023-06-02,2023-07-02,30,maturity,False,0.0,0.0,0.0
L001929,B0637,2024-06-07,2024-07-07,30,maturity,False,0.0,0.0,0.0
L001930,B0637,2023-04-14,2023-07-13,90,maturity,False,0.0,0.0,0.0
L001931,B0637,2024-10-21,2024-12-20,60,maturity,False,0.0,0.0,0.0
L001932,B0638,2023-10-31,2024-01-29,90,maturity,False,0.0,0.0,0.0
L001933,B0638,2024-04-20,2024-05-20,30,maturity,False,0.0,0.0,0.0
L001934,B0638,2023-04-13,2023-06-12,60,maturity,False,0.0,0.0,0.0
L001935,B0638,2023-02-10,2023-05-11,90,maturity,False,0.0,0.0,0.0
L001936,B0639,2024-11-24,2025-02-22,90,maturity,False,0.0,0.0,0.0
L001937,B0639,2024-03-12,2024-04-11,30,maturity,False,0.0,0.0,0.0
L001938,B0639,2023-04-08,2023-05-08,30,maturity,False,0.0,0.0,0.0
L001939,B0640,2023-05-22,2023-07-21,60,maturity,False,0.0,0.0,0.0
L001940,B0641,2024-01-02,2024-06-30,180,maturity,False,0.0,0.0,0.0
L001941,B0641,2024-09-28,2024-12-27,90,maturity,False,0.0,0.0,0.0
L001942,B0641,2023-04-06,2023-07-05,90,maturity,False,0.0,0.0,0.0
L001943,B0642,2023-07-07,2023-08-06,30,maturity,False,0.0,0.0,0.0
L001944,B0642,2024-02-15,2024-08-13,180,maturity,False,0.0,0.0,0.0
L001945,B0642,2024-04-12,2024-07-11,90,maturity,False,0.0,0.0,0.0
L001946,B0643,2024-12-07,2025-06-05,180,maturity,False,0.0,0.0,0.0
L001947,B0643,2024-03-07,2024-05-06,60,maturity,False,0.0,0.0,0.0
L001948,B0643,2023-04-26,2023-06-25,60,maturity,False,0.0,0.0,0.0
L001949,B0643,2024-12-13,2025-01-12,30,maturity,False,0.0,0.0,0.0
L001950,B0644,2023-04-17,2023-10-14,180,maturity,False,0.0,0.0,0.0
L001951,B0644,2024-08-27,2025-02-23,180,maturity,False,0.0,0.0,0.0
L001952,B0645,2024-11-25,2025-05-24,180,maturity,False,0.0,0.0,0.0
L001953,B0645,2023-07-05,2024-07-04,365,maturity,False,0.0,0.0,0.0
L001954,B0645,2024-01-24,2024-04-23,90,maturity,False,0.0,0.0,0.0
L001955,B0645,2024-09-18,2024-10-18,30,maturity,False,0.0,0.0,0.0
L001956,B0645,2024-12-01,2025-01-30,60,maturity,False,0.0,0.0,0.0
L001957,B0646,2024-05-14,2024-06-13,30,maturity,False,0.0,0.0,0.0
L001958,B0646,2024-02-26,2024-08-24,180,maturity,False,0.0,0.0,0.0
L001959,B0646,2023-02-17,2023-03-19,30,maturity,False,0.0,0.0,0.0
L001960,B0646,2023-09-25,2023-12-24,90,maturity,False,0.0,0.0,0.0
L001961,B0647,2024-12-22,2025-12-22,365,maturity,False,0.0,0.0,0.0
L001962,B0648,2024-08-01,2024-09-30,60,maturity,False,0.0,0.0,0.0
L001963,B0648,2024-11-16,2025-02-14,90,maturity,False,0.0,0.0,0.0
L001964,B0648,2024-06-15,2025-06-15,365,maturity,False,0.0,0.0,0.0
L001965,B0648,2024-12-05,2025-12-05,365,maturity,False,0.0,0.0,0.0
L001966,B0648,2023-04-08,2023-10-05,180,maturity,False,0.0,0.0,0.0
L001967,B0649,2024-05-08,2024-08-06,90,maturity,False,0.0,0.0,0.0
L001968,B0649,2024-11-10,2025-05-09,180,maturity,False,0.0,0.0,0.0
L001969,B0650,2024-07-25,2025-07-25,365,maturity,False,0.0,0.0,0.0
L001970,B0650,2023-02-25,2023-03-27,30,maturity,False,0.0,0.0,0.0
L001971,B0651,2024-06-01,2024-11-28,180,maturity,False,0.0,0.0,0.0
L001972,B0651,2024-05-22,2024-07-21,60,maturity,False,0.0,0.0,0.0
L001973,B0652,2024-05-18,2024-08-16,90,maturity,False,0.0,0.0,0.0
L001974,B0653,2023-12-05,2024-03-04,90,maturity,False,0.0,0.0,0.0
L001975,B0653,2023-02-21,2024-02-21,365,maturity,False,0.0,0.0,0.0
L001976,B0654,2024-07-17,2025-01-13,180,maturity,False,0.0,0.0,0.0
L001977,B0654,2024-02-17,2024-04-17,60,maturity,False,0.0,0.0,0.0
L001978,B0655,2024-04-15,2024-10-12,180,maturity,False,0.0,0.0,0.0
L001979,B0656,2024-04-03,2024-05-03,30,maturity,False,0.0,0.0,0.0
L001980,B0656,2024-05-25,2024-11-21,180,maturity,False,0.0,0.0,0.0
L001981,B0656,2023-11-20,2023-12-20,30,maturity,False,0.0,0.0,0.0
L001982,B0656,2024-05-24,2024-06-23,30,maturity,False,0.0,0.0,0.0
L001983,B0656,2023-04-16,2023-10-13,180,maturity,False,0.0,0.0,0.0
L001984,B0657,2023-02-06,2024-02-06,365,maturity,False,0.0,0.0,0.0
L001985,B0657,2024-07-16,2024-08-15,30,maturity,False,0.0,0.0,0.0
L001986,B0657,2023-04-04,2024-04-03,365,maturity,False,0.0,0.0,0.0
L001987,B0657,2024-09-25,2024-12-24,90,maturity,False,0.0,0.0,0.0
L001988,B0658,2024-07-29,2024-09-27,60,maturity,False,0.0,0.0,0.0
L001989,B0658,2024-11-01,2025-04-30,180,maturity,False,0.0,0.0,0.0
L001990,B0658,2023-12-16,2024-03-15,90,maturity,False,0.0,0.0,0.0
L001991,B0658,2023-02-25,2023-04-26,60,maturity,False,0.0,0.0,0.0
L001992,B0658,2024-04-10,2024-07-09,90,maturity,False,0.0,0.0,0.0
L001993,B0659,2024-09-26,2025-09-26,365,maturity,False,0.0,0.0,0.0
L001994,B0659,2024-04-29,2024-07-28,90,maturity,False,0.0,0.0,0.0
L001995,B0659,2024-04-08,2024-05-08,30,maturity,False,0.0,0.0,0.0
L001996,B0659,2023-04-10,2023-06-09,60,maturity,False,0.0,0.0,0.0
L001997,B0659,2023-01-03,2023-04-03,90,maturity,False,0.0,0.0,0.0
L001998,B0660,2024-10-10,2025-01-08,90,maturity,False,0.0,0.0,0.0
L001999,B0660,2024-07-14,2025-07-14,365,maturity,False,0.0,0.0,0.0
L002000,B0660,2024-01-18,2024-02-17,30,maturity,False,0.0,0.0,0.0
L002001,B0661,2023-06-18,2023-12-15,180,maturity,False,0.0,0.0,0.0
L002002,B0662,2024-02-24,2024-02-28,4,default,True,0.21816575170360897,11773.874034740238,1.0
L002003,B0662,2023-09-18,2024-09-17,365,maturity,False,0.0,0.0,0.0
L002004,B0663,2023-07-12,2023-08-11,30,maturity,False,0.0,0.0,0.0
L002005,B0663,2024-02-07,2024-04-07,60,maturity,False,0.0,0.0,0.0
L002006,B0664,2023-07-15,2023-10-13,90,maturity,False,0.0,0.0,0.0
L002007,B0664,2023-04-21,2023-10-18,180,maturity,False,0.0,0.0,0.0
L002008,B0664,2023-02-17,2024-02-17,365,maturity,False,0.0,0.0,0.0
L002009,B0664,2023-05-07,2023-11-03,180,maturity,False,0.0,0.0,0.0
L002010,B0665,2024-11-05,2025-11-05,365,maturity,False,0.0,0.0,0.0
L002011,B0665,2024-05-31,2024-07-30,60,maturity,False,0.0,0.0,0.0
L002012,B0665,2024-05-25,2024-06-24,30,maturity,False,0.0,0.0,0.0
L002013,B0665,2024-06-27,2024-07-27,30,maturity,False,0.0,0.0,0.0
L002014,B0666,2024-03-19,2025-03-19,365,maturity,False,0.0,0.0,0.0
L002015,B0666,2024-05-09,2025-05-09,365,maturity,False,0.0,0.0,0.0
L002016,B0666,2023-07-01,2024-06-30,365,maturity,False,0.0,0.0,0.0
L002017,B0666,2023-06-27,2023-08-26,60,maturity,False,0.0,0.0,0.0
L002018,B0666,2023-04-17,2023-10-14,180,maturity,False,0.0,0.0,0.0
L002019,B0667,2024-09-12,2024-12-11,90,maturity,False,0.0,0.0,0.0
L002020,B0667,2024-05-31,2024-11-27,180,maturity,False,0.0,0.0,0.0
L002021,B0667,2024-03-04,2025-03-04,365,maturity,False,0.0,0.0,0.0
L002022,B0667,2024-12-10,2025-02-08,60,maturity,False,0.0,0.0,0.0
L002023,B0667,2023-10-08,2024-04-05,180,maturity,False,0.0,0.0,0.0
L002024,B0668,2023-10-29,2024-04-26,180,maturity,False,0.0,0.0,0.0
L002025,B0668,2023-05-17,2023-07-16,60,maturity,False,0.0,0.0,0.0
L002026,B0668,2024-02-27,2025-02-26,365,maturity,False,0.0,0.0,0.0
L002027,B0669,2023-11-03,2024-11-02,365,maturity,False,0.0,0.0,0.0
L002028,B0669,2023-11-18,2024-11-17,365,maturity,False,0.0,0.0,0.0
L002029,B0669,2024-10-09,2024-12-08,60,maturity,False,0.0,0.0,0.0
L002030,B0669,2023-07-25,2023-09-23,60,maturity,False,0.0,0.0,0.0
L002031,B0669,2024-10-01,2024-12-30,90,maturity,False,0.0,0.0,0.0
L002032,B0670,2024-11-19,2025-01-18,60,maturity,False,0.0,0.0,0.0
L002033,B0670,2024-12-28,2025-02-26,60,maturity,False,0.0,0.0,0.0
L002034,B0670,2024-05-30,2025-05-30,365,maturity,False,0.0,0.0,0.0
L002035,B0671,2024-12-28,2025-01-27,30,maturity,False,0.0,0.0,0.0
L002036,B0671,2023-12-27,2024-12-26,365,maturity,False,0.0,0.0,0.0
L002037,B0671,2024-05-06,2025-05-06,365,maturity,False,0.0,0.0,0.0
L002038,B0672,2024-11-14,2025-05-13,180,maturity,False,0.0,0.0,0.0
L002039,B0672,2024-11-21,2025-11-21,365,maturity,False,0.0,0.0,0.0
L002040,B0672,2023-10-20,2024-04-17,180,maturity,False,0.0,0.0,0.0
L002041,B0672,2023-01-14,2024-01-14,365,maturity,False,0.0,0.0,0.0
L002042,B0672,2023-04-20,2023-05-20,30,maturity,False,0.0,0.0,0.0
L002043,B0673,2023-05-29,2023-06-28,30,maturity,False,0.0,0.0,0.0
L002044,B0673,2024-11-17,2024-12-17,30,maturity,False,0.0,0.0,0.0
L002045,B0673,2023-07-24,2023-10-22,90,maturity,False,0.0,0.0,0.0
L002046,B0673,2023-06-14,2023-09-12,90,maturity,False,0.0,0.0,0.0
L002047,B0674,2023-05-30,2023-06-29,30,maturity,False,0.0,0.0,0.0
L002048,B0674,2024-12-08,2025-03-08,90,maturity,False,0.0,0.0,0.0
L002049,B0674,2023-07-28,2024-07-27,365,maturity,False,0.0,0.0,0.0
L002050,B0675,2024-01-03,2024-07-01,180,maturity,False,0.0,0.0,0.0
L002051,B0676,2024-09-22,2025-09-22,365,maturity,False,0.0,0.0,0.0
L002052,B0677,2024-10-24,2025-10-24,365,maturity,False,0.0,0.0,0.0
L002053,B0677,2024-02-03,2024-04-03,60,maturity,False,0.0,0.0,0.0
L002054,B0678,2024-12-13,2025-03-13,90,maturity,False,0.0,0.0,0.0
L002055,B0678,2024-12-10,2025-01-09,30,maturity,False,0.0,0.0,0.0
L002056,B0678,2024-01-26,2024-07-24,180,maturity,False,0.0,0.0,0.0
L002057,B0678,2024-03-02,2024-05-31,90,maturity,False,0.0,0.0,0.0
L002058,B0678,2024-07-19,2024-08-18,30,maturity,False,0.0,0.0,0.0
L002059,B0679,2023-09-15,2023-11-14,60,maturity,False,0.0,0.0,0.0
L002060,B0680,2024-03-29,2024-05-28,60,maturity,False,0.0,0.0,0.0
L002061,B0680,2024-10-10,2025-01-08,90,maturity,False,0.0,0.0,0.0
L002062,B0680,2024-08-25,2025-08-25,365,maturity,False,0.0,0.0,0.0
L002063,B0680,2024-09-09,2024-11-08,60,maturity,False,0.0,0.0,0.0
L002064,B0680,2023-07-18,2023-10-16,90,maturity,False,0.0,0.0,0.0
L002065,B0681,2023-07-01,2023-07-31,30,maturity,False,0.0,0.0,0.0
L002066,B0681,2023-07-11,2023-09-09,60,maturity,False,0.0,0.0,0.0
L002067,B0681,2024-06-10,2024-07-10,30,maturity,False,0.0,0.0,0.0
L002068,B0681,2024-01-22,2024-02-21,30,maturity,False,0.0,0.0,0.0
L002069,B0682,2023-10-13,2024-10-12,365,maturity,False,0.0,0.0,0.0
L002070,B0682,2023-09-28,2023-11-27,60,maturity,False,0.0,0.0,0.0
L002071,B0682,2023-06-14,2024-06-13,365,maturity,False,0.0,0.0,0.0
L002072,B0682,2023-09-19,2023-10-19,30,maturity,False,0.0,0.0,0.0
L002073,B0683,2024-04-22,2024-06-21,60,maturity,False,0.0,0.0,0.0
L002074,B0683,2023-02-10,2023-04-11,60,maturity,False,0.0,0.0,0.0
L002075,B0683,2023-11-27,2024-11-26,365,maturity,False,0.0,0.0,0.0
L002076,B0684,2024-10-02,2025-10-02,365,maturity,False,0.0,0.0,0.0
L002077,B0685,2024-05-17,2025-05-17,365,maturity,False,0.0,0.0,0.0
L002078,B0685,2024-07-17,2024-10-15,90,maturity,False,0.0,0.0,0.0
L002079,B0685,2023-03-16,2023-06-14,90,maturity,False,0.0,0.0,0.0
L002080,B0686,2023-08-14,2023-10-13,60,maturity,False,0.0,0.0,0.0
L002081,B0686,2024-06-17,2024-07-17,30,maturity,False,0.0,0.0,0.0
L002082,B0686,2024-06-01,2024-07-31,60,maturity,False,0.0,0.0,0.0
L002083,B0686,2024-03-01,2025-03-01,365,maturity,False,0.0,0.0,0.0
L002084,B0686,2024-07-03,2024-12-30,180,maturity,False,0.0,0.0,0.0
L002085,B0687,2023-12-24,2024-02-22,60,maturity,False,0.0,0.0,0.0
L002086,B0688,2024-11-10,2025-02-08,90,maturity,False,0.0,0.0,0.0
L002087,B0688,2023-12-06,2024-03-05,90,maturity,False,0.0,0.0,0.0
L002088,B0689,2023-08-12,2024-08-11,365,maturity,False,0.0,0.0,0.0
L002089,B0689,2024-06-27,2024-12-24,180,maturity,False,0.0,0.0,0.0
L002090,B0689,2024-07-28,2024-08-27,30,maturity,False,0.0,0.0,0.0
L002091,B0690,2024-11-15,2025-02-13,90,maturity,False,0.0,0.0,0.0
L002092,B0691,2023-09-04,2024-09-03,365,maturity,False,0.0,0.0,0.0
L002093,B0691,2024-09-28,2024-11-27,60,maturity,False,0.0,0.0,0.0
L002094,B0691,2023-02-10,2023-05-11,90,maturity,False,0.0,0.0,0.0
L002095,B0691,2024-01-26,2024-02-25,30,maturity,False,0.0,0.0,1.5753970056462324e-122
L002096,B0692,2023-09-20,2024-09-19,365,maturity,False,0.0,0.0,0.0
L002097,B0692,2023-10-17,2023-11-16,30,maturity,False,0.0,0.0,0.0
L002098,B0692,2024-06-13,2024-09-11,90,maturity,False,0.0,0.0,0.0
L002099,B0692,2024-06-10,2025-06-10,365,maturity,False,0.0,0.0,0.0
L002100,B0693,2024-05-13,2024-06-12,30,maturity,False,0.0,0.0,0.0
L002101,B0693,2023-10-31,2023-12-30,60,maturity,False,0.0,0.0,0.0
L002102,B0693,2023-11-25,2024-11-24,365,maturity,False,0.0,0.0,0.0
L002103,B0693,2023-03-26,2023-04-25,30,maturity,False,0.0,0.0,0.0
L002104,B0694,2024-07-04,2025-07-04,365,maturity,False,0.0,0.0,0.0
L002105,B0694,2023-01-08,2023-02-07,30,maturity,False,0.0,0.0,0.0
L002106,B0695,2024-11-17,2025-01-16,60,maturity,False,0.0,0.0,0.0
L002107,B0695,2024-12-02,2025-05-31,180,maturity,False,0.0,0.0,0.0
L002108,B0696,2023-07-30,2024-07-29,365,maturity,False,0.0,0.0,0.0
L002109,B0697,2024-10-24,2024-11-23,30,maturity,False,0.0,0.0,0.0
L002110,B0697,2024-12-03,2025-02-01,60,maturity,False,0.0,0.0,0.0
L002111,B0697,2023-01-25,2023-07-24,180,maturity,False,0.0,0.0,0.0
L002112,B0697,2023-12-06,2024-01-05,30,maturity,False,0.0,0.0,0.0
L002113,B0698,2023-03-17,2023-04-16,30,maturity,False,0.0,0.0,0.0
L002114,B0699,2023-09-15,2024-09-14,365,maturity,False,0.0,0.0,0.0
L002115,B0699,2023-03-14,2024-03-13,365,maturity,False,0.0,0.0,0.0
L002116,B0700,2023-09-22,2024-03-20,180,maturity,False,0.0,0.0,0.0
L002117,B0700,2024-02-02,2024-07-31,180,maturity,False,0.0,0.0,0.0
L002118,B0701,2024-03-19,2024-06-17,90,maturity,False,0.0,0.0,0.0
L002119,B0701,2023-01-18,2023-07-17,180,maturity,False,0.0,0.0,0.0
L002120,B0701,2024-11-20,2024-12-20,30,maturity,False,0.0,0.0,0.0
L002121,B0701,2024-07-01,2024-07-31,30,maturity,False,0.0,0.0,0.0
L002122,B0702,2023-03-06,2024-03-05,365,maturity,False,0.0,0.0,0.0
L002123,B0702,2023-02-16,2023-03-18,30,maturity,False,0.0,0.0,0.0
L002124,B0702,2024-01-02,2025-01-01,365,maturity,False,0.0,0.0,0.0
L002125,B0702,2023-04-19,2023-07-18,90,maturity,False,0.0,0.0,0.0
L002126,B0702,2024-12-03,2025-03-03,90,maturity,False,0.0,0.0,0.0
L002127,B0703,2023-03-30,2023-06-28,90,maturity,False,0.0,0.0,0.0
L002128,B0703,2024-03-24,2024-09-20,180,maturity,False,0.0,0.0,0.0
L002129,B0703,2024-02-09,2024-03-10,30,maturity,False,0.0,0.0,0.0
L002130,B0703,2024-04-30,2024-06-29,60,maturity,False,0.0,0.0,0.0
L002131,B0703,2024-06-30,2024-08-29,60,maturity,False,0.0,0.0,0.0
L002132,B0704,2024-02-05,2025-02-04,365,maturity,False,0.0,0.0,0.0
L002133,B0704,2023-10-30,2023-12-29,60,maturity,False,0.0,0.0,0.0
L002134,B0705,2024-11-24,2025-02-22,90,maturity,False,0.0,0.0,0.0
L002135,B0705,2023-01-12,2024-01-12,365,maturity,False,0.0,0.0,0.0
L002136,B0705,2024-07-22,2024-09-20,60,maturity,False,0.0,0.0,0.0
L002137,B0706,2023-02-12,2023-03-14,30,maturity,False,0.0,0.0,0.0
L002138,B0707,2024-09-02,2025-03-01,180,maturity,False,0.0,0.0,0.0
L002139,B0707,2024-07-04,2025-07-04,365,maturity,False,0.0,0.0,0.0
L002140,B0707,2023-03-29,2023-06-27,90,maturity,False,0.0,0.0,0.0
L002141,B0707,2023-08-04,2023-11-02,90,maturity,False,0.0,0.0,0.0
L002142,B0707,2023-08-05,2024-02-01,180,maturity,False,0.0,0.0,0.0
L002143,B0708,2023-05-26,2023-07-25,60,maturity,False,0.0,0.0,0.0
L002144,B0708,2023-07-08,2023-09-06,60,maturity,False,0.0,0.0,0.0
L002145,B0708,2024-09-23,2024-12-22,90,maturity,False,0.0,0.0,0.0
L002146,B0708,2023-07-18,2023-08-17,30,maturity,False,0.0,0.0,0.0
L002147,B0708,2023-07-05,2024-07-04,365,maturity,False,0.0,0.0,0.0
L002148,B0709,2024-07-16,2025-01-12,180,maturity,False,0.0,0.0,0.0
L002149,B0710,2023-03-16,2023-06-14,90,maturity,False,0.0,0.0,0.0
L002150,B0710,2024-11-18,2024-12-18,30,maturity,False,0.0,0.0,0.0
L002151,B0710,2023-09-14,2023-10-14,30,maturity,False,0.0,0.0,0.0
L002152,B0710,2023-07-22,2024-07-21,365,maturity,False,0.0,0.0,0.0
L002153,B0710,2024-05-13,2024-08-11,90,maturity,False,0.0,0.0,0.0
L002154,B0711,2023-05-12,2023-07-11,60,maturity,False,0.0,0.0,0.0
L002155,B0711,2023-04-13,2023-07-12,90,maturity,False,0.0,0.0,0.0
L002156,B0711,2024-09-26,2024-10-26,30,maturity,False,0.0,0.0,0.0
L002157,B0712,2023-11-22,2024-05-20,180,maturity,False,0.0,0.0,0.0
L002158,B0712,2024-04-06,2024-07-05,90,maturity,False,0.0,0.0,0.0
L002159,B0713,2024-11-06,2025-02-04,90,maturity,False,0.0,0.0,0.0
L002160,B0713,2024-12-11,2025-12-11,365,maturity,False,0.0,0.0,0.0
L002161,B0713,2023-06-06,2024-06-05,365,maturity,False,0.0,0.0,0.0
L002162,B0713,2024-08-03,2024-11-01,90,maturity,False,0.0,0.0,0.0
L002163,B0713,2023-11-20,2024-05-18,180,maturity,False,0.0,0.0,0.0
L002164,B0714,2023-01-05,2023-04-05,90,maturity,False,0.0,0.0,0.0
L002165,B0714,2023-09-10,2023-11-09,60,maturity,False,0.0,0.0,0.0
L002166,B0715,2023-10-11,2024-01-09,90,maturity,False,0.0,0.0,0.0
L002167,B0715,2023-05-18,2023-08-16,90,maturity,False,0.0,0.0,0.0
L002168,B0715,2024-05-06,2024-11-02,180,maturity,False,0.0,0.0,0.0
L002169,B0715,2024-04-01,2024-06-30,90,maturity,False,0.0,0.0,0.0
L002170,B0716,2024-05-13,2025-05-13,365,maturity,False,0.0,0.0,0.0
L002171,B0716,2023-04-22,2023-06-21,60,maturity,False,0.0,0.0,0.0
L002172,B0716,2024-10-23,2025-10-23,365,maturity,False,0.0,0.0,0.0
L002173,B0717,2023-10-15,2023-12-14,60,maturity,False,0.0,0.0,0.0
L002174,B0718,2023-07-21,2023-10-19,90,maturity,False,0.0,0.0,0.0
L002175,B0718,2024-10-03,2024-11-02,30,maturity,False,0.0,0.0,0.0
L002176,B0718,2023-03-19,2023-04-18,30,maturity,False,0.0,0.0,0.0
L002177,B0718,2024-06-03,2024-07-03,30,maturity,False,0.0,0.0,3.6732536712935006e-200
L002178,B0718,2024-08-18,2025-08-18,365,maturity,False,0.0,0.0,0.0
L002179,B0719,2024-08-27,2024-10-26,60,maturity,False,0.0,0.0,0.0
L002180,B0719,2023-02-07,2024-02-07,365,maturity,False,0.0,0.0,0.0
L002181,B0719,2023-09-24,2024-09-23,365,maturity,False,0.0,0.0,0.0
L002182,B0719,2024-07-06,2025-01-02,180,maturity,False,0.0,0.0,0.0
L002183,B0720,2024-01-10,2024-07-08,180,maturity,False,0.0,0.0,0.0
L002184,B0720,2023-08-17,2024-08-16,365,maturity,False,0.0,0.0,0.0
L002185,B0721,2023-05-18,2023-11-14,180,maturity,False,0.0,0.0,0.0
L002186,B0721,2024-05-28,2025-05-28,365,maturity,False,0.0,0.0,0.0
L002187,B0721,2023-04-03,2023-09-30,180,maturity,False,0.0,0.0,0.0
L002188,B0722,2024-05-29,2024-06-28,30,maturity,False,0.0,0.0,0.0
L002189,B0722,2024-11-09,2025-01-08,60,maturity,False,0.0,0.0,0.0
L002190,B0722,2024-09-20,2024-11-19,60,maturity,False,0.0,0.0,0.0
L002191,B0723,2023-05-24,2023-11-20,180,maturity,False,0.0,0.0,0.0
L002192,B0723,2023-06-13,2023-08-12,60,maturity,False,0.0,0.0,0.0
L002193,B0723,2024-08-02,2025-08-02,365,maturity,False,0.0,0.0,0.0
L002194,B0723,2024-11-06,2025-01-05,60,maturity,False,0.0,0.0,0.0
L002195,B0723,2024-05-10,2024-08-08,90,maturity,False,0.0,0.0,0.0
L002196,B0724,2023-08-13,2024-02-09,180,maturity,False,0.0,0.0,0.0
L002197,B0725,2023-03-06,2023-06-04,90,maturity,False,0.0,0.0,0.0
L002198,B0725,2024-01-14,2024-03-14,60,maturity,False,0.0,0.0,0.0
L002199,B0726,2024-11-15,2025-01-14,60,maturity,False,0.0,0.0,0.0
L002200,B0727,2024-01-05,2024-07-03,180,maturity,False,0.0,0.0,0.0
L002201,B0727,2024-04-25,2024-10-22,180,maturity,False,0.0,0.0,0.0
L002202,B0727,2023-02-17,2023-03-19,30,maturity,False,0.0,0.0,0.0
L002203,B0727,2024-10-26,2025-01-24,90,maturity,False,0.0,0.0,0.0
L002204,B0727,2023-04-16,2024-04-15,365,maturity,False,0.0,0.0,0.0
L002205,B0728,2023-09-27,2024-09-26,365,maturity,False,0.0,0.0,0.0
L002206,B0728,2024-07-11,2025-07-11,365,maturity,False,0.0,0.0,0.0
L002207,B0728,2023-06-28,2023-12-25,180,maturity,False,0.0,0.0,0.0
L002208,B0729,2024-01-10,2025-01-09,365,maturity,False,0.0,0.0,0.0
L002209,B0729,2024-10-31,2024-11-30,30,maturity,False,0.0,0.0,0.0
L002210,B0729,2024-06-13,2024-09-11,90,maturity,False,0.0,0.0,0.0
L002211,B0729,2024-01-21,2024-03-21,60,maturity,False,0.0,0.0,0.0
